times,n,Tpara,Tperp
1592429841.015035,2.671162,131.53654,115.8249
1592430483.774187,1.5246332,202.29218,231.66559
1592431499.438638,1.2397093,513.3493,458.4833
1592430330.9220102,1.770643,152.6415,144.71553
1592427166.776923,0.8994599,449.64267,344.69745
1592431031.881983,1.6797332,249.7933,213.20992
1592432760.806559,3.7066731,130.56802,100.90953
1592428221.1419678,0.85953194,792.5885,637.66656
1592428017.28906,0.6719691,911.4265,878.90344
1592433340.864795,1.0125058,439.9887,371.157
1592432966.00947,1.2776408,250.59721,291.97165
1592427516.731915,1.1164062,330.54105,309.5995
1592431139.4335182,1.1977361,342.04453,411.05417
1592430108.31885,1.4059613,220.49527,204.6757
1592432356.40082,1.025472,205.37381,218.09846
1592426132.212165,1.009869,446.34546,342.88763
1592431689.791339,1.1555856,457.9059,483.98636
1592427246.278065,0.8527961,512.68884,426.4001
1592431409.737359,1.3270915,230.55086,200.66965
1592425991.660152,1.1386918,355.51126,356.40088
1592426342.965164,1.192512,362.815,363.048
1592431232.1348422,1.4342192,392.15372,324.87115
1592432086.546983,0.93499666,330.4508,352.05786
1592429199.005891,1.5813367,237.76617,204.38208
1592433592.568372,1.4240153,225.57912,245.81183
1592430069.768294,1.5699935,322.89764,281.40033
1592426391.565863,0.984075,484.79227,440.54053
1592425873.308467,1.1545426,497.5826,448.2336
1592426596.16879,0.7145349,705.1996,698.21625
1592431546.389306,1.0796019,423.8135,483.6131
1592426219.3634071,1.0200125,392.94482,429.6056
1592429587.811433,1.1905841,326.14105,341.79617
1592426170.012693,1.0627124,363.87573,425.5691
1592432388.501274,2.205081,164.43535,161.4762
1592427577.632786,0.951309,444.72684,391.0769
1592429580.011319,1.2415622,303.22946,334.22845
1592427309.578963,1.1619765,428.48746,416.72073
1592426520.417704,0.99962646,487.79654,462.43448
1592432065.096684,1.0983475,284.66116,274.1142
1592428893.301546,0.97356105,506.69592,487.529
1592426714.8204732,1.3207436,349.08975,386.38943
1592429511.46035,1.7955071,144.53821,154.99176
1592433338.464767,1.1267688,410.8146,373.436
1592433921.973043,4.921817,75.281784,75.37973
1592432349.50072,1.1833153,183.95926,233.58192
1592429335.807843,1.8081901,311.5033,232.57587
1592433021.360265,1.039133,315.3807,474.3529
1592426413.9161768,1.0458115,488.14737,465.6066
1592432163.348077,1.2758299,305.94824,294.60492
1592427721.484839,1.3000411,405.7671,354.0583
1592430027.317697,1.4163703,290.11975,324.22827
1592430149.269433,2.1200163,210.93692,188.51799
1592426045.210923,1.454437,388.50604,387.47452
1592431304.585865,4.7868605,103.53186,64.918915
1592427632.68357,1.4219289,256.3898,208.7596
1592432271.7996109,4.2663956,133.21071,80.48238
1592428290.292952,1.2447404,507.5242,385.67773
1592429277.4570172,1.4678192,288.77997,286.82642
1592431577.739747,0.9692467,489.77377,403.11597
1592431339.3863628,4.98762,113.57826,64.7831
1592431707.791595,0.9175903,385.1725,483.92786
1592431914.194537,0.95214814,244.98586,235.5153
1592430078.618423,1.4513242,299.83737,192.55937
1592432473.402483,1.0448855,371.40585,344.30133
1592429166.0054212,1.4602594,293.28534,240.81949
1592429344.80797,1.6625303,274.2756,238.61977
1592434511.4814148,4.190564,137.33917,99.49226
1592433736.270417,1.3087552,443.50043,379.13443
1592428346.5437498,0.8477769,467.04962,397.48093
1592434828.73591,0.9424745,453.18195,558.25195
1592428571.246957,0.7580955,417.11462,427.68658
1592426101.611723,0.6270795,505.46405,475.08554
1592428281.292823,1.2773961,469.595,383.5631
1592427716.084768,1.1490115,431.7228,341.08624
1592427938.0879328,0.8290456,748.31177,662.18994
1592426261.0639942,0.8840708,469.88937,447.92957
1592433157.562197,5.8110366,109.916435,57.618023
1592427459.2811031,1.0518348,412.99808,432.8368
1592432858.75795,1.0592322,252.5317,219.66695
1592429111.554652,1.1577034,390.84503,344.5765
1592429188.3557491,1.5087125,287.61823,215.22485
1592431725.041837,1.2056382,370.01047,387.2629
1592433013.860152,1.0591166,341.3655,345.55637
1592428558.796771,1.2245164,493.6326,444.94986
1592426407.466091,1.3407335,412.5547,395.47522
1592427546.132344,2.0915868,116.45739,142.92493
1592430975.781186,1.4251693,162.27876,149.81508
1592433007.4100668,1.2113395,254.94655,331.4426
1592430157.369548,1.8007005,241.87326,194.74574
1592428333.793565,0.8817942,419.32974,344.37628
1592426548.9181042,1.0641623,482.37115,445.51315
1592432386.5512462,1.7770611,172.39545,194.01346
1592430268.971128,1.4050672,177.67181,204.48532
1592434787.0353138,1.0032748,360.96274,420.9918
1592431726.841865,1.077481,371.96054,374.7075
1592427063.2754529,0.9812881,361.9932,376.30505
1592427710.984682,0.8578171,519.5292,429.38007
1592434228.877398,2.4818869,78.3158,95.93398
1592431955.295121,3.9086053,93.46202,82.33738
1592432237.5991292,4.878035,96.666336,74.88595
1592426872.922729,0.9265802,432.33472,508.22064
1592427759.285381,1.3168392,454.4806,400.92212
1592426643.71946,1.2104775,413.01517,427.6655
1592433303.6642702,1.138405,381.6299,393.65244
1592426615.069047,1.1314378,470.05554,475.42065
1592432142.197779,1.4129115,258.7346,259.50735
1592433663.069367,1.4010009,320.1284,257.8315
1592432044.396386,1.0714471,240.41133,214.54463
1592433941.323326,4.281997,116.21497,86.63004
1592426710.320415,1.1910791,408.34357,423.84555
1592426810.971842,1.0928102,303.73965,281.3837
1592428223.391996,0.8520861,743.4324,556.74915
1592429826.764836,3.1934516,140.8887,97.1194
1592430991.231414,1.5317713,242.5056,200.97661
1592433884.622517,4.317373,88.00088,78.71058
1592428037.989345,0.63363546,1107.4412,983.193
1592433600.368487,1.5931025,165.25336,175.55481
1592434724.9344351,0.8487823,536.7078,462.11862
1592427580.032814,1.0638419,352.90738,330.7765
1592431462.688112,1.7157625,226.9941,207.70442
1592428576.947028,0.8989302,365.8362,396.82288
1592434111.425739,1.2853752,335.69217,339.50925
1592426812.921872,1.3222917,249.85405,237.38994
1592432039.446314,1.0843723,206.9427,248.46664
1592427283.628592,1.3287952,437.83582,359.84094
1592432590.254144,1.1630021,386.17624,363.12286
1592427559.3325288,1.653328,151.73477,172.16962
1592427870.586964,1.2010357,487.30988,483.96408
1592430849.479394,1.3688008,221.67651,214.45413
1592431332.486264,5.4397902,79.21149,55.25843
1592427888.287221,0.9604741,591.30255,532.996
1592427638.2336562,1.4285927,257.06384,207.69348
1592433844.571949,1.3903704,163.4773,219.09106
1592433746.170558,1.2464048,421.05948,391.00778
1592427620.0833988,0.97811145,324.14954,240.39197
1592431883.144098,3.8184352,96.157425,103.807014
1592432360.000862,1.0078081,237.46509,270.493
1592432533.253334,1.167722,401.5942,346.86905
1592427746.5351958,1.330977,431.1739,363.39438
1592434261.277868,1.9068642,246.5951,193.73108
1592433932.623199,5.307237,97.8852,86.95476
1592434447.880505,6.645134,94.88273,69.72809
1592432963.4594429,1.1071968,298.6575,400.82684
1592428617.2976131,3.1805413,151.81566,113.53913
1592426076.861365,1.2863078,420.24603,375.4091
1592434713.384278,1.0514445,498.07013,400.51132
1592434172.626605,1.2201774,362.4993,333.22705
1592434196.476945,1.8562887,215.34607,155.58157
1592434433.480308,4.7224607,96.37471,75.32162
1592434467.8307898,5.237604,127.90585,89.679825
1592428371.444106,1.0759829,368.70514,340.10336
1592434044.674788,1.1150656,354.19275,294.459
1592433401.615662,1.2525349,374.76178,397.0004
1592426929.923541,1.1452398,506.4363,496.0282
1592428963.952544,0.97980213,475.20117,462.4525
1592429336.857857,1.7949553,265.52292,247.23949
1592434745.4847329,1.0419452,463.8698,344.31516
1592433758.020715,1.3229301,426.5649,382.45056
1592429503.060222,1.2876439,153.67055,147.19188
1592427953.6881468,0.8774358,780.12134,633.8696
1592428841.4008052,0.7149604,691.4672,589.5401
1592434847.486166,1.0779587,397.15787,445.35367
1592434376.629498,1.6218163,167.18448,214.21284
1592429400.008754,1.9680368,103.956825,105.72919
1592430227.120544,2.0292966,153.91861,155.89928
1592431349.436505,5.175239,98.72958,65.59448
1592433180.962523,3.2435496,67.9496,73.707344
1592428055.989602,0.6392662,1014.208,919.91455
1592433944.1733692,4.52784,110.89879,91.11802
1592427555.7324731,1.4668995,152.45764,213.29285
1592428458.745346,0.6695651,907.2142,835.83295
1592433252.663546,1.0978159,272.33878,356.1283
1592431148.283647,1.2074136,354.1528,396.14157
1592433560.617919,1.833979,179.75325,168.0945
1592430604.975908,1.0876051,395.18726,399.12866
1592426493.5673192,0.95721775,602.97894,579.8977
1592431196.8843288,1.207043,388.54977,453.5163
1592429961.466757,0.8844121,326.8468,446.95996
1592430786.478498,1.5911595,281.51172,289.73627
1592432790.356985,4.5895176,141.14871,71.662445
1592432460.0522828,1.2165524,327.12482,270.95078
1592427460.631117,1.073241,470.46005,538.2766
1592427610.4832551,1.3372148,227.63458,192.05844
1592426970.8741271,1.2472483,428.9953,448.44528
1592430321.171881,2.072418,136.30315,129.68468
1592433783.5210838,1.1089977,407.08325,434.8493
1592430671.126862,1.1037928,450.43982,402.37347
1592433199.4127932,2.2225533,184.67546,157.03807
1592432417.601686,1.1739829,277.34857,292.46628
1592429021.25337,1.0170907,419.91043,413.59058
1592427750.8852532,1.3336022,439.398,353.33054
1592434211.327157,1.8993719,175.71022,148.56897
1592428525.646301,0.97514457,559.1011,503.68634
1592428000.638817,0.6852884,991.1554,822.6801
1592427677.834213,1.2297627,352.29776,250.13765
1592433968.32371,5.198639,108.0882,73.80577
1592432636.454798,0.96171546,443.04892,364.20724
1592432618.154542,1.0892404,380.4634,348.91034
1592429321.557643,1.4094008,410.20273,380.46088
1592432994.509883,1.1543549,218.27463,358.02908
1592426499.117404,1.052189,537.20294,544.2768
1592426364.415478,1.423807,380.79022,343.43692
1592429235.6064188,1.4120158,374.6237,280.28464
1592434733.034548,1.0451216,460.4118,381.7706
1592427833.6864362,1.1219219,501.6605,401.1645
1592427798.2859368,1.2406214,433.76624,372.11115
1592427135.7264798,0.8532805,390.17532,303.55264
1592428250.092382,0.863319,771.41345,591.26135
1592427669.1340978,1.0167822,408.62292,283.63812
1592434718.034336,1.0283623,530.74146,423.75696
1592427160.926837,0.9379206,343.4392,304.78418
1592428643.697984,1.8253176,230.526,224.39502
1592430165.769662,2.0172465,213.17471,177.9142
1592431534.539136,1.2485476,397.73175,443.89084
1592425892.208735,1.036193,634.7292,520.81964
1592430824.429038,1.3328563,189.7369,203.15054
1592426021.21058,1.2220076,373.30176,381.8152
1592432067.046698,0.9593753,435.84805,343.48123
1592426898.1230989,1.1756197,487.5333,487.45074
1592427911.387549,0.74542785,702.0111,702.70465
1592434149.076277,1.0222013,481.23816,382.61188
1592426889.27297,0.81807965,566.6823,518.85
1592426910.1232698,1.1844077,462.10565,450.21646
1592429910.1660311,1.6042936,197.25928,195.89539
1592429011.953227,1.122314,453.9758,456.6416
1592433022.56028,1.0954703,267.21588,459.99057
1592429275.506988,1.5312583,304.70242,308.8498
1592429418.0090098,3.369641,78.203224,81.99166
1592433111.211545,4.661485,101.79481,81.59208
1592434413.080024,3.7920558,79.412445,92.27052
1592433092.311274,1.6485177,221.78743,213.52133
1592432088.497011,1.0421822,306.91684,302.7707
1592427587.232928,0.988505,380.12106,379.71576
1592429006.103156,1.0933222,451.98914,400.9184
1592434606.2827609,0.84972537,490.39902,461.33932
1592434136.476094,1.2103825,386.2314,374.9444
1592434752.5348322,0.98419833,471.909,377.85226
1592433258.9636312,0.84610176,414.9271,487.22058
1592430821.728995,2.017974,151.08633,166.31358
1592433063.510862,1.7260323,341.82382,284.60953
1592427207.577495,0.8829233,455.29507,365.26294
1592434001.024162,1.0574749,311.8658,309.64655
1592428285.79288,1.2987891,473.60498,386.12408
1592431158.6337888,1.1189175,390.483,410.18478
1592426034.860766,1.1738241,438.62186,435.46194
1592427704.834597,0.83721614,471.7358,409.17007
1592434466.030761,4.648356,127.89758,75.92825
1592430108.91885,1.5383705,209.4431,175.42488
1592432822.607439,4.529447,142.14037,69.01737
1592426104.761765,0.710891,489.89673,472.6283
1592430737.877801,1.2515213,434.11227,371.55954
1592430757.6780858,1.1986723,297.61182,334.95786
1592434034.474647,1.0294099,372.3725,279.0341
1592430347.722252,1.6995622,246.48497,206.84233
1592428827.000591,0.7679975,693.97046,653.44275
1592427476.5313458,1.1837381,521.45447,428.0077
1592433528.667464,4.4554768,157.35426,89.23318
1592426415.866206,0.9437287,579.2242,626.9229
1592433227.9131908,1.6692356,172.8665,204.6657
1592428175.541313,0.7813544,877.8749,722.549
1592429081.704224,0.9545121,512.5463,474.12405
1592429917.51613,2.398215,163.5429,184.42593
1592428496.545888,0.69751877,791.93036,810.80023
1592430442.823604,2.3319855,231.09816,230.35973
1592430263.721056,1.5167772,176.59712,204.18336
1592426163.712608,0.9915776,456.7634,396.20084
1592430134.71922,1.679469,208.99246,196.50212
1592430967.531072,1.6350588,137.63908,175.63608
1592429317.3575869,1.2570145,466.43015,386.5935
1592433422.315959,1.153977,479.45782,436.92484
1592429206.6560051,1.6846172,241.66643,192.47992
1592433843.521936,1.0228975,241.54478,316.42728
1592428541.396529,1.0692421,437.81534,463.09396
1592434167.976533,1.1790086,403.62262,373.3116
1592431234.98487,1.3074225,368.06223,299.06064
1592432595.0542011,1.1668259,402.90472,379.75906
1592428532.396402,1.109611,524.29846,517.8005
1592431763.892391,1.1452621,409.86566,304.7507
1592434114.125781,1.3020998,374.0862,337.11993
1592427043.475168,0.6991082,508.6243,483.1551
1592434730.18452,0.9678696,473.26367,387.0907
1592429366.7082849,2.086576,213.09563,153.76456
1592429082.304239,1.0449002,435.63483,414.7576
1592432949.5092428,1.3856771,174.13393,278.9295
1592428674.448425,1.0791918,305.2387,357.174
1592427718.634797,1.1228327,444.30005,363.6026
1592426031.1107242,1.1313965,372.06982,389.22925
1592434105.875654,1.3190897,365.72043,380.16397
1592432150.597892,1.1251171,297.56885,263.9898
1592429027.8534558,1.0416642,461.53168,416.78128
1592430487.6742442,1.3800274,245.08344,247.61243
1592432987.4597828,0.9800121,238.94409,276.38452
1592432655.055053,2.4379287,199.407,139.18704
1592429993.867213,0.8497446,444.0682,448.2198
1592432625.20464,1.3548561,387.16315,330.69687
1592426690.67013,1.1778113,424.22632,450.0251
1592433662.469367,1.5105125,307.11597,284.46237
1592433448.7163289,1.3848922,407.43057,415.96588
1592432002.3957891,1.4641335,191.79329,239.40477
1592434402.8798668,1.4599242,193.24208,178.28105
1592426363.8154628,1.4783262,338.9527,302.53345
1592431071.0325382,1.1827644,423.73315,412.8349
1592434732.8845482,1.1582927,404.86957,349.6509
1592430976.3811998,1.2918903,159.28015,157.02469
1592433755.9206872,1.3465718,456.3095,376.1362
1592427040.9251258,0.8629187,339.12637,372.17697
1592426199.2631218,0.9165726,418.45627,473.12723
1592430616.226079,1.1762513,350.31372,362.64868
1592430447.9236748,1.703459,259.84943,248.22937
1592429156.255293,1.4154779,355.72522,369.36224
1592430041.567897,1.5628756,295.0217,285.337
1592432912.458718,1.519121,219.5226,281.79648
1592430981.631271,1.3051417,185.76648,166.92834
1592431544.589278,1.0090979,467.86694,509.57214
1592431833.643386,1.4203926,361.4884,374.4052
1592432172.04819,1.0154878,379.99127,331.75247
1592434411.129995,3.5037045,88.68566,94.35558
1592432468.452411,0.87768984,422.42987,346.0247
1592432940.3591151,1.1022162,271.81375,301.19437
1592428097.3902,0.6244141,937.2634,971.4469
1592428378.944206,1.0929893,417.48947,391.34363
1592426840.9722722,1.1963595,273.75842,264.8509
1592434794.835428,0.9158419,453.59006,468.00635
1592427172.627009,1.0340562,380.6307,314.3628
1592434557.532066,0.8814318,337.13876,356.75305
1592428356.893893,1.1426888,391.8777,318.23627
1592429412.60894,2.5832024,91.7709,82.51449
1592427717.584782,1.0707046,498.46124,409.25186
1592428487.995759,0.6575508,893.01,867.062
1592426808.871815,0.63101643,449.7613,421.64432
1592434392.829725,1.0413818,219.92914,235.88354
1592427674.08417,1.2474821,365.5855,284.2216
1592431769.742476,1.285277,346.65152,259.75287
1592427397.0302038,1.0939124,439.2104,420.25272
1592434527.23164,3.6494908,146.31946,91.05914
1592433136.861899,5.110974,103.53785,61.47407
1592432322.800336,1.2542042,167.67415,226.3554
1592425929.709267,1.0285952,670.63385,557.58234
1592428956.452443,0.9338322,476.44864,509.95352
1592431403.737273,1.5470107,210.48817,165.64014
1592426572.318447,0.9699573,559.7209,462.22696
1592429890.2157462,2.935415,142.29008,118.85264
1592434065.975085,0.92089945,473.47684,381.86203
1592427844.6365938,1.1029333,505.0304,434.80914
1592432266.39954,4.7491207,126.832245,83.509964
1592426374.16562,1.3663862,386.34634,407.11993
1592427573.882729,1.0266834,294.60373,293.15225
1592428288.492924,1.3083398,468.53934,397.45053
1592432691.9555788,1.2124736,326.54373,370.9459
1592432496.802808,1.1495024,371.00943,296.4458
1592429371.058342,2.7246726,173.47762,122.280495
1592434477.8809311,4.5708776,137.42119,92.57549
1592433910.872886,5.5434175,106.77666,81.16822
1592432410.4015858,1.2666118,274.75955,270.6118
1592428799.100207,0.836089,645.6635,584.1039
1592431860.79377,1.426009,397.75482,364.12607
1592427658.783941,1.0766687,355.80692,292.46744
1592431097.282922,1.1935695,442.204,486.879
1592426465.21692,1.2026204,452.59982,483.64624
1592428615.797585,4.128546,126.82814,110.39065
1592430399.022977,1.4415377,221.17537,253.62178
1592432324.600364,1.333275,172.68027,218.13234
1592434811.4856691,1.2511404,386.47845,428.96573
1592428146.590898,0.7154042,956.2794,798.2524
1592431060.982396,1.315054,429.9353,406.30646
1592434705.134165,1.064878,509.85645,391.07648
1592432823.357453,4.7667036,152.27563,75.891525
1592427451.780988,1.2294648,296.10678,345.76352
1592429023.803398,1.1617724,424.78046,365.31076
1592432167.998133,1.2596463,331.73837,303.7901
